accuracy_comitee;accuracy_des;accuracy_elgamal;accuracy_rsa;cm_comitee;cm_des;cm_elgamal;cm_rsa;selected_metrics;time;train_size
0.95;1.0;0.95;1.0;"[[ 0  0  0  0]
 [ 0 20  0  0]
 [ 0  0 20  0]
 [ 3  0  0 17]]";"[[40  0]
 [ 0 20]]";"[[40  0]
 [ 3 17]]";"[[40  0]
 [ 0 20]]";{'Cosseno': 8, 'Manhattan': 8};20/10/2020 22:32:23;60.0
0.95;1.0;0.95;1.0;"[[ 0  0  0  0]
 [ 0 20  0  0]
 [ 0  0 20  0]
 [ 3  0  0 17]]";"[[40  0]
 [ 0 20]]";"[[40  0]
 [ 3 17]]";"[[40  0]
 [ 0 20]]";{'Cosseno': 8, 'Manhattan': 8};20/10/2020 22:32:47;70.0
0.95;1.0;0.95;1.0;"[[ 0  0  0  0]
 [ 0 20  0  0]
 [ 0  0 20  0]
 [ 3  0  0 17]]";"[[40  0]
 [ 0 20]]";"[[40  0]
 [ 3 17]]";"[[40  0]
 [ 0 20]]";{'Cosseno': 8, 'Manhattan': 8};20/10/2020 22:33:09;80.0
0.8833333333333333;1.0;1.0;0.8166666666666667;"[[ 0  0  0  0]
 [ 0 20  0  0]
 [ 7  0 13  0]
 [ 0  0  0 20]]";"[[40  0]
 [ 0 20]]";"[[40  0]
 [ 0 20]]";"[[36  4]
 [ 7 13]]";{'Simple-Matching': 8, 'Dice': 8};20/10/2020 22:33:27;10.0
0.9166666666666666;1.0;1.0;0.85;"[[ 0  0  0  0]
 [ 0 20  0  0]
 [ 5  0 15  0]
 [ 0  0  0 20]]";"[[40  0]
 [ 0 20]]";"[[40  0]
 [ 0 20]]";"[[36  4]
 [ 5 15]]";{'Simple-Matching': 8, 'Dice': 8};20/10/2020 22:33:47;20.0
0.9;1.0;1.0;0.85;"[[ 0  0  0  0]
 [ 0 20  0  0]
 [ 6  0 14  0]
 [ 0  0  0 20]]";"[[40  0]
 [ 0 20]]";"[[40  0]
 [ 0 20]]";"[[37  3]
 [ 6 14]]";{'Simple-Matching': 8, 'Dice': 8};20/10/2020 22:34:06;30.0
0.9333333333333332;1.0;1.0;0.85;"[[ 0  0  0  0]
 [ 0 20  0  0]
 [ 4  0 16  0]
 [ 0  0  0 20]]";"[[40  0]
 [ 0 20]]";"[[40  0]
 [ 0 20]]";"[[35  5]
 [ 4 16]]";{'Simple-Matching': 8, 'Dice': 8};20/10/2020 22:34:26;40.0
0.9166666666666666;1.0;1.0;0.8166666666666667;"[[ 0  0  0  0]
 [ 0 20  0  0]
 [ 5  0 15  0]
 [ 0  0  0 20]]";"[[40  0]
 [ 0 20]]";"[[40  0]
 [ 0 20]]";"[[34  6]
 [ 5 15]]";{'Simple-Matching': 8, 'Dice': 8};20/10/2020 22:34:47;50.0
0.95;1.0;1.0;0.85;"[[ 0  0  0  0]
 [ 0 20  0  0]
 [ 3  0 17  0]
 [ 0  0  0 20]]";"[[40  0]
 [ 0 20]]";"[[40  0]
 [ 0 20]]";"[[34  6]
 [ 3 17]]";{'Simple-Matching': 8, 'Dice': 8};20/10/2020 22:35:08;60.0
0.95;1.0;1.0;0.85;"[[ 0  0  0  0]
 [ 0 20  0  0]
 [ 3  0 17  0]
 [ 0  0  0 20]]";"[[40  0]
 [ 0 20]]";"[[40  0]
 [ 0 20]]";"[[34  6]
 [ 3 17]]";{'Simple-Matching': 8, 'Dice': 8};20/10/2020 22:35:29;70.0
0.95;1.0;1.0;0.9;"[[ 0  0  0  0]
 [ 0 20  0  0]
 [ 3  0 17  0]
 [ 0  0  0 20]]";"[[40  0]
 [ 0 20]]";"[[40  0]
 [ 0 20]]";"[[37  3]
 [ 3 17]]";{'Simple-Matching': 8, 'Dice': 8};20/10/2020 22:35:50;80.0
0.8833333333333333;1.0;1.0;0.8166666666666667;"[[ 0  0  0  0]
 [ 0 20  0  0]
 [ 7  0 13  0]
 [ 0  0  0 20]]";"[[40  0]
 [ 0 20]]";"[[40  0]
 [ 0 20]]";"[[36  4]
 [ 7 13]]";{'Simple-Matching': 8, 'Jaccard': 8};20/10/2020 22:36:09;10.0
0.9166666666666666;1.0;1.0;0.85;"[[ 0  0  0  0]
 [ 0 20  0  0]
 [ 5  0 15  0]
 [ 0  0  0 20]]";"[[40  0]
 [ 0 20]]";"[[40  0]
 [ 0 20]]";"[[36  4]
 [ 5 15]]";{'Simple-Matching': 8, 'Jaccard': 8};20/10/2020 22:36:28;20.0
0.9;1.0;1.0;0.85;"[[ 0  0  0  0]
 [ 0 20  0  0]
 [ 6  0 14  0]
 [ 0  0  0 20]]";"[[40  0]
 [ 0 20]]";"[[40  0]
 [ 0 20]]";"[[37  3]
 [ 6 14]]";{'Simple-Matching': 8, 'Jaccard': 8};20/10/2020 22:36:48;30.0
0.9333333333333332;1.0;1.0;0.85;"[[ 0  0  0  0]
 [ 0 20  0  0]
 [ 4  0 16  0]
 [ 0  0  0 20]]";"[[40  0]
 [ 0 20]]";"[[40  0]
 [ 0 20]]";"[[35  5]
 [ 4 16]]";{'Simple-Matching': 8, 'Jaccard': 8};20/10/2020 22:37:09;40.0
0.9166666666666666;1.0;1.0;0.8166666666666667;"[[ 0  0  0  0]
 [ 0 20  0  0]
 [ 5  0 15  0]
 [ 0  0  0 20]]";"[[40  0]
 [ 0 20]]";"[[40  0]
 [ 0 20]]";"[[34  6]
 [ 5 15]]";{'Simple-Matching': 8, 'Jaccard': 8};20/10/2020 22:37:29;50.0
0.95;1.0;1.0;0.85;"[[ 0  0  0  0]
 [ 0 20  0  0]
 [ 3  0 17  0]
 [ 0  0  0 20]]";"[[40  0]
 [ 0 20]]";"[[40  0]
 [ 0 20]]";"[[34  6]
 [ 3 17]]";{'Simple-Matching': 8, 'Jaccard': 8};20/10/2020 22:37:49;60.0
0.95;1.0;1.0;0.85;"[[ 0  0  0  0]
 [ 0 20  0  0]
 [ 3  0 17  0]
 [ 0  0  0 20]]";"[[40  0]
 [ 0 20]]";"[[40  0]
 [ 0 20]]";"[[34  6]
 [ 3 17]]";{'Simple-Matching': 8, 'Jaccard': 8};20/10/2020 22:38:11;70.0
0.95;1.0;1.0;0.9;"[[ 0  0  0  0]
 [ 0 20  0  0]
 [ 3  0 17  0]
 [ 0  0  0 20]]";"[[40  0]
 [ 0 20]]";"[[40  0]
 [ 0 20]]";"[[37  3]
 [ 3 17]]";{'Simple-Matching': 8, 'Jaccard': 8};20/10/2020 22:38:33;80.0
0.9166666666666666;1.0;1.0;0.8666666666666667;"[[ 0  0  0  0]
 [ 0 20  0  0]
 [ 5  0 15  0]
 [ 0  0  0 20]]";"[[40  0]
 [ 0 20]]";"[[40  0]
 [ 0 20]]";"[[37  3]
 [ 5 15]]";{'Simple-Matching': 8, 'Euclidian': 8};20/10/2020 22:38:52;10.0
0.9333333333333332;1.0;1.0;0.9;"[[ 0  0  0  0]
 [ 0 20  0  0]
 [ 4  0 16  0]
 [ 0  0  0 20]]";"[[40  0]
 [ 0 20]]";"[[40  0]
 [ 0 20]]";"[[38  2]
 [ 4 16]]";{'Simple-Matching': 8, 'Euclidian': 8};20/10/2020 22:39:12;20.0
0.9166666666666666;1.0;1.0;0.8833333333333333;"[[ 0  0  0  0]
 [ 0 20  0  0]
 [ 5  0 15  0]
 [ 0  0  0 20]]";"[[40  0]
 [ 0 20]]";"[[40  0]
 [ 0 20]]";"[[38  2]
 [ 5 15]]";{'Simple-Matching': 8, 'Euclidian': 8};20/10/2020 22:39:31;30.0
0.9333333333333332;1.0;1.0;0.8666666666666667;"[[ 0  0  0  0]
 [ 0 20  0  0]
 [ 4  0 16  0]
 [ 0  0  0 20]]";"[[40  0]
 [ 0 20]]";"[[40  0]
 [ 0 20]]";"[[36  4]
 [ 4 16]]";{'Simple-Matching': 8, 'Euclidian': 8};20/10/2020 22:39:51;40.0
0.9166666666666666;1.0;1.0;0.85;"[[ 0  0  0  0]
 [ 0 20  0  0]
 [ 5  0 15  0]
 [ 0  0  0 20]]";"[[40  0]
 [ 0 20]]";"[[40  0]
 [ 0 20]]";"[[36  4]
 [ 5 15]]";{'Simple-Matching': 8, 'Euclidian': 8};20/10/2020 22:40:10;50.0
0.95;1.0;1.0;0.8833333333333333;"[[ 0  0  0  0]
 [ 0 20  0  0]
 [ 3  0 17  0]
 [ 0  0  0 20]]";"[[40  0]
 [ 0 20]]";"[[40  0]
 [ 0 20]]";"[[36  4]
 [ 3 17]]";{'Simple-Matching': 8, 'Euclidian': 8};20/10/2020 22:40:31;60.0
0.95;1.0;1.0;0.8833333333333333;"[[ 0  0  0  0]
 [ 0 20  0  0]
 [ 3  0 17  0]
 [ 0  0  0 20]]";"[[40  0]
 [ 0 20]]";"[[40  0]
 [ 0 20]]";"[[36  4]
 [ 3 17]]";{'Simple-Matching': 8, 'Euclidian': 8};20/10/2020 22:40:52;70.0
0.9666666666666668;1.0;1.0;0.9166666666666666;"[[ 0  0  0  0]
 [ 0 20  0  0]
 [ 2  0 18  0]
 [ 0  0  0 20]]";"[[40  0]
 [ 0 20]]";"[[40  0]
 [ 0 20]]";"[[37  3]
 [ 2 18]]";{'Simple-Matching': 8, 'Euclidian': 8};20/10/2020 22:41:13;80.0
0.9166666666666666;1.0;1.0;0.8833333333333333;"[[ 0  0  0  0]
 [ 0 20  0  0]
 [ 5  0 15  0]
 [ 0  0  0 20]]";"[[40  0]
 [ 0 20]]";"[[40  0]
 [ 0 20]]";"[[38  2]
 [ 5 15]]";{'Simple-Matching': 8, 'Manhattan': 8};20/10/2020 22:41:32;10.0
0.9333333333333332;1.0;1.0;0.9;"[[ 0  0  0  0]
 [ 0 20  0  0]
 [ 4  0 16  0]
 [ 0  0  0 20]]";"[[40  0]
 [ 0 20]]";"[[40  0]
 [ 0 20]]";"[[38  2]
 [ 4 16]]";{'Simple-Matching': 8, 'Manhattan': 8};20/10/2020 22:41:49;20.0
0.9333333333333332;1.0;1.0;0.9;"[[ 0  0  0  0]
 [ 0 20  0  0]
 [ 4  0 16  0]
 [ 0  0  0 20]]";"[[40  0]
 [ 0 20]]";"[[40  0]
 [ 0 20]]";"[[38  2]
 [ 4 16]]";{'Simple-Matching': 8, 'Manhattan': 8};20/10/2020 22:42:08;30.0
0.9333333333333332;1.0;1.0;0.9;"[[ 0  0  0  0]
 [ 0 20  0  0]
 [ 4  0 16  0]
 [ 0  0  0 20]]";"[[40  0]
 [ 0 20]]";"[[40  0]
 [ 0 20]]";"[[38  2]
 [ 4 16]]";{'Simple-Matching': 8, 'Manhattan': 8};20/10/2020 22:42:28;40.0
0.9166666666666666;1.0;1.0;0.85;"[[ 0  0  0  0]
 [ 0 20  0  0]
 [ 5  0 15  0]
 [ 0  0  0 20]]";"[[40  0]
 [ 0 20]]";"[[40  0]
 [ 0 20]]";"[[36  4]
 [ 5 15]]";{'Simple-Matching': 8, 'Manhattan': 8};20/10/2020 22:42:47;50.0
0.95;1.0;1.0;0.9;"[[ 0  0  0  0]
 [ 0 20  0  0]
 [ 3  0 17  0]
 [ 0  0  0 20]]";"[[40  0]
 [ 0 20]]";"[[40  0]
 [ 0 20]]";"[[37  3]
 [ 3 17]]";{'Simple-Matching': 8, 'Manhattan': 8};20/10/2020 22:43:07;60.0
0.95;1.0;1.0;0.8833333333333333;"[[ 0  0  0  0]
 [ 0 20  0  0]
 [ 3  0 17  0]
 [ 0  0  0 20]]";"[[40  0]
 [ 0 20]]";"[[40  0]
 [ 0 20]]";"[[36  4]
 [ 3 17]]";{'Simple-Matching': 8, 'Manhattan': 8};20/10/2020 22:43:28;70.0
0.95;1.0;1.0;0.9;"[[ 0  0  0  0]
 [ 0 20  0  0]
 [ 3  0 17  0]
 [ 0  0  0 20]]";"[[40  0]
 [ 0 20]]";"[[40  0]
 [ 0 20]]";"[[37  3]
 [ 3 17]]";{'Simple-Matching': 8, 'Manhattan': 8};20/10/2020 22:43:49;80.0
0.9666666666666668;1.0;0.95;0.9833333333333332;"[[ 0  0  0  0]
 [ 0 20  0  0]
 [ 0  0 20  0]
 [ 2  0  0 18]]";"[[40  0]
 [ 0 20]]";"[[39  1]
 [ 2 18]]";"[[39  1]
 [ 0 20]]";{'Dice': 8, 'Jaccard': 8};20/10/2020 22:44:08;10.0
0.9666666666666668;1.0;0.9333333333333332;0.9833333333333332;"[[ 0  0  0  0]
 [ 0 20  0  0]
 [ 0  0 20  0]
 [ 2  0  0 18]]";"[[40  0]
 [ 0 20]]";"[[38  2]
 [ 2 18]]";"[[39  1]
 [ 0 20]]";{'Dice': 8, 'Jaccard': 8};20/10/2020 22:44:26;20.0
0.9666666666666668;1.0;0.9333333333333332;0.9666666666666668;"[[ 0  0  0  0]
 [ 0 20  0  0]
 [ 0  0 20  0]
 [ 2  0  0 18]]";"[[40  0]
 [ 0 20]]";"[[38  2]
 [ 2 18]]";"[[38  2]
 [ 0 20]]";{'Dice': 8, 'Jaccard': 8};20/10/2020 22:44:44;30.0
0.9666666666666668;1.0;0.9333333333333332;0.9666666666666668;"[[ 0  0  0  0]
 [ 0 20  0  0]
 [ 0  0 20  0]
 [ 2  0  0 18]]";"[[40  0]
 [ 0 20]]";"[[38  2]
 [ 2 18]]";"[[38  2]
 [ 0 20]]";{'Dice': 8, 'Jaccard': 8};20/10/2020 22:45:03;40.0
0.9666666666666668;1.0;0.95;0.9833333333333332;"[[ 0  0  0  0]
 [ 0 20  0  0]
 [ 0  0 20  0]
 [ 2  0  0 18]]";"[[40  0]
 [ 0 20]]";"[[39  1]
 [ 2 18]]";"[[39  1]
 [ 0 20]]";{'Dice': 8, 'Jaccard': 8};20/10/2020 22:45:23;50.0
0.9666666666666668;1.0;0.95;0.9833333333333332;"[[ 0  0  0  0]
 [ 0 20  0  0]
 [ 0  0 20  0]
 [ 2  0  0 18]]";"[[40  0]
 [ 0 20]]";"[[39  1]
 [ 2 18]]";"[[39  1]
 [ 0 20]]";{'Dice': 8, 'Jaccard': 8};20/10/2020 22:45:42;60.0
0.9666666666666668;1.0;0.95;0.9833333333333332;"[[ 0  0  0  0]
 [ 0 20  0  0]
 [ 0  0 20  0]
 [ 2  0  0 18]]";"[[40  0]
 [ 0 20]]";"[[39  1]
 [ 2 18]]";"[[39  1]
 [ 0 20]]";{'Dice': 8, 'Jaccard': 8};20/10/2020 22:46:02;70.0
0.9833333333333332;1.0;0.9666666666666668;0.9833333333333332;"[[ 0  0  0  0]
 [ 0 20  0  0]
 [ 0  0 20  0]
 [ 1  0  0 19]]";"[[40  0]
 [ 0 20]]";"[[39  1]
 [ 1 19]]";"[[39  1]
 [ 0 20]]";{'Dice': 8, 'Jaccard': 8};20/10/2020 22:46:23;80.0
0.8833333333333333;1.0;0.9;0.9666666666666668;"[[ 0  0  0  0]
 [ 0 20  0  0]
 [ 1  0 19  0]
 [ 6  0  0 14]]";"[[40  0]
 [ 0 20]]";"[[40  0]
 [ 6 14]]";"[[39  1]
 [ 1 19]]";{'Dice': 8, 'Euclidian': 8};20/10/2020 22:46:41;10.0
0.95;1.0;0.9666666666666668;0.9833333333333332;"[[ 0  0  0  0]
 [ 0 20  0  0]
 [ 1  0 19  0]
 [ 2  0  0 18]]";"[[40  0]
 [ 0 20]]";"[[40  0]
 [ 2 18]]";"[[40  0]
 [ 1 19]]";{'Dice': 8, 'Euclidian': 8};20/10/2020 22:46:59;20.0
0.9333333333333332;1.0;0.9333333333333332;1.0;"[[ 0  0  0  0]
 [ 0 20  0  0]
 [ 0  0 20  0]
 [ 4  0  0 16]]";"[[40  0]
 [ 0 20]]";"[[40  0]
 [ 4 16]]";"[[40  0]
 [ 0 20]]";{'Dice': 8, 'Euclidian': 8};20/10/2020 22:47:18;30.0
0.9333333333333332;1.0;0.9333333333333332;1.0;"[[ 0  0  0  0]
 [ 0 20  0  0]
 [ 0  0 20  0]
 [ 4  0  0 16]]";"[[40  0]
 [ 0 20]]";"[[40  0]
 [ 4 16]]";"[[40  0]
 [ 0 20]]";{'Dice': 8, 'Euclidian': 8};20/10/2020 22:47:38;40.0
0.9666666666666668;1.0;0.9666666666666668;1.0;"[[ 0  0  0  0]
 [ 0 20  0  0]
 [ 0  0 20  0]
 [ 2  0  0 18]]";"[[40  0]
 [ 0 20]]";"[[40  0]
 [ 2 18]]";"[[40  0]
 [ 0 20]]";{'Dice': 8, 'Euclidian': 8};20/10/2020 22:47:59;50.0
0.9666666666666668;1.0;0.9666666666666668;0.9833333333333332;"[[ 0  0  0  0]
 [ 0 20  0  0]
 [ 0  0 20  0]
 [ 2  0  0 18]]";"[[40  0]
 [ 0 20]]";"[[40  0]
 [ 2 18]]";"[[39  1]
 [ 0 20]]";{'Dice': 8, 'Euclidian': 8};20/10/2020 22:48:20;60.0
0.9666666666666668;1.0;0.9666666666666668;0.9833333333333332;"[[ 0  0  0  0]
 [ 0 20  0  0]
 [ 0  0 20  0]
 [ 2  0  0 18]]";"[[40  0]
 [ 0 20]]";"[[40  0]
 [ 2 18]]";"[[39  1]
 [ 0 20]]";{'Dice': 8, 'Euclidian': 8};20/10/2020 22:48:41;70.0
0.9666666666666668;1.0;0.9666666666666668;1.0;"[[ 0  0  0  0]
 [ 0 20  0  0]
 [ 0  0 20  0]
 [ 2  0  0 18]]";"[[40  0]
 [ 0 20]]";"[[40  0]
 [ 2 18]]";"[[40  0]
 [ 0 20]]";{'Dice': 8, 'Euclidian': 8};20/10/2020 22:49:01;80.0
0.8833333333333333;1.0;0.9;0.9666666666666668;"[[ 0  0  0  0]
 [ 0 20  0  0]
 [ 1  0 19  0]
 [ 6  0  0 14]]";"[[40  0]
 [ 0 20]]";"[[40  0]
 [ 6 14]]";"[[39  1]
 [ 1 19]]";{'Dice': 8, 'Manhattan': 8};20/10/2020 22:49:19;10.0
0.9166666666666666;1.0;0.9333333333333332;0.9833333333333332;"[[ 0  0  0  0]
 [ 0 20  0  0]
 [ 1  0 19  0]
 [ 4  0  0 16]]";"[[40  0]
 [ 0 20]]";"[[40  0]
 [ 4 16]]";"[[40  0]
 [ 1 19]]";{'Dice': 8, 'Manhattan': 8};20/10/2020 22:49:38;20.0
0.95;1.0;0.9333333333333332;1.0;"[[ 0  0  0  0]
 [ 0 20  0  0]
 [ 0  0 20  0]
 [ 3  0  0 17]]";"[[40  0]
 [ 0 20]]";"[[39  1]
 [ 3 17]]";"[[40  0]
 [ 0 20]]";{'Dice': 8, 'Manhattan': 8};20/10/2020 22:49:56;30.0
0.9333333333333332;1.0;0.9333333333333332;1.0;"[[ 0  0  0  0]
 [ 0 20  0  0]
 [ 0  0 20  0]
 [ 4  0  0 16]]";"[[40  0]
 [ 0 20]]";"[[40  0]
 [ 4 16]]";"[[40  0]
 [ 0 20]]";{'Dice': 8, 'Manhattan': 8};20/10/2020 22:50:15;40.0
